id_operacion,fecha_originacion,producto,canal,region,monto_original,plazo_meses,renta,carga_financiera,antiguedad_meses,score,saldo,dias_mora,fecha_default
A008369,2022-01-07,Automotriz,Convenio,Metropolitana,1443394,36,548969,0.0882,21,827,1086431,0,
A008370,2023-01-03,Consumo,Digital,Metropolitana,2567321,36,420000,0.2059,35,761,331277,0,
A008371,2023-06-16,Automotriz,Sucursal,Metropolitana,639855,48,420000,0.0372,86,950,210975,0,
A008372,2022-02-21,Consumo,Digital,Biobío,8543756,24,1251863,0.3371,11,787,6646424,90,2022-07-21
A008373,2021-01-18,Tarjeta,Digital,Otras,4302667,24,588486,0.3666,39,726,1341695,23,
A008374,2022-12-03,Consumo,Convenio,Otras,3576894,24,661383,0.2608,25,836,937612,0,
A008375,2022-05-26,Microempresa,Convenio,Metropolitana,5756713,24,664719,0.3873,72,839,3646772,129,2022-10-23
A008376,2021-12-19,Tarjeta,Digital,Metropolitana,1461179,60,464756,0.0637,12,853,1297466,90,2022-04-18
A008377,2021-01-24,Microempresa,Digital,Otras,1177406,48,420000,0.0695,25,815,257823,0,
A008378,2022-04-20,Consumo,Digital,Metropolitana,5460508,24,976789,0.2822,44,815,1995800,0,
A008379,2021-02-26,Consumo,Convenio,Valparaíso,9423149,60,1197093,0.147,61,950,5024735,0,
A008380,2021-07-29,Consumo,Digital,Metropolitana,2252722,36,683276,0.1029,43,848,677576,0,
A008381,2021-10-31,Consumo,Digital,Metropolitana,4768350,18,1323209,0.223,84,949,988214,0,
A008382,2021-10-22,Tarjeta,Digital,Metropolitana,10645886,24,1691520,0.2995,50,893,2219753,0,
A008383,2022-01-05,Consumo,Sucursal,Metropolitana,2982446,36,573321,0.1742,12,853,756987,0,
A008384,2022-05-09,Automotriz,Digital,Otras,3615251,12,420000,0.8452,22,465,2826584,90,2023-11-30
A008385,2023-03-21,Consumo,Digital,Otras,33405839,48,4564264,0.1848,5,938,26187195,0,
A008386,2022-10-14,Consumo,Digital,Otras,2600893,48,1915834,0.032,40,950,1390418,0,
A008387,2021-03-23,Microempresa,Digital,Metropolitana,1717014,24,420000,0.2067,21,845,376313,0,
A008388,2022-12-05,Microempresa,Digital,Metropolitana,1326295,24,429128,0.1401,44,793,458216,0,
A008389,2022-11-01,Automotriz,Sucursal,Metropolitana,1398706,24,420000,0.1481,18,766,168550,0,
A008390,2022-03-19,Tarjeta,Sucursal,Metropolitana,3216883,48,818482,0.0959,89,950,2292381,0,
A008391,2022-11-13,Consumo,Sucursal,Otras,717420,24,479459,0.0756,50,900,386108,0,
A008392,2022-10-10,Consumo,Sucursal,Metropolitana,952660,48,692682,0.0341,31,950,430315,0,
A008393,2022-01-12,Consumo,Digital,Otras,2862754,24,761687,0.1682,72,899,793676,0,
A008394,2022-03-13,Tarjeta,Sucursal,Otras,2601942,24,420000,0.2918,25,768,436924,0,
A008395,2023-01-30,Tarjeta,Convenio,Metropolitana,541433,48,420000,0.0299,60,950,114192,0,
A008396,2022-01-22,Consumo,Convenio,Metropolitana,4268808,24,725283,0.2702,46,870,2197158,0,
A008397,2021-03-09,Consumo,Digital,Metropolitana,1975917,24,613667,0.1465,36,866,1039593,0,
A008398,2023-06-12,Consumo,Digital,Metropolitana,749333,24,562286,0.0604,24,808,170645,7,
A008399,2021-12-03,Consumo,Convenio,Metropolitana,4803407,36,754523,0.1886,13,848,2204801,0,
A008400,2021-06-08,Consumo,Sucursal,Otras,5551873,36,646920,0.2822,27,744,2739043,12,
A008401,2023-06-13,Consumo,Convenio,Otras,3231254,36,641548,0.1527,45,899,2594901,0,
A008402,2023-01-19,Consumo,Digital,Metropolitana,667798,24,532324,0.0596,42,933,399734,0,
A008403,2022-08-06,Tarjeta,Sucursal,Metropolitana,1011441,12,427310,0.2176,22,741,740436,0,
A008404,2022-12-22,Consumo,Digital,Biobío,2268473,36,556005,0.1282,33,874,1167624,0,
A008405,2022-05-31,Tarjeta,Sucursal,Metropolitana,5009264,60,711454,0.1402,7,806,1349003,0,
A008406,2021-08-08,Tarjeta,Sucursal,Metropolitana,2804209,60,420000,0.122,5,764,1517272,0,
A008407,2021-02-06,Consumo,Convenio,Biobío,3680215,36,439823,0.2538,15,818,2897208,0,
A008408,2021-04-02,Tarjeta,Digital,Metropolitana,656832,36,447818,0.0474,16,891,529138,0,
A008409,2022-02-28,Microempresa,Convenio,Otras,12965009,60,1952938,0.1186,48,950,5210644,0,
A008410,2021-09-22,Tarjeta,Convenio,Otras,4856718,12,924946,0.4682,13,811,895052,0,
A008411,2022-01-26,Tarjeta,Sucursal,Biobío,4579472,48,821962,0.1347,6,787,4324710,103,2022-04-26
A008412,2023-04-04,Tarjeta,Sucursal,Valparaíso,875087,36,420000,0.0705,15,776,130234,0,
A008413,2022-10-08,Tarjeta,Digital,Biobío,698106,24,420000,0.0786,22,804,585262,0,
A008414,2021-01-08,Consumo,Sucursal,Otras,6828166,18,761595,0.5296,17,702,5574238,0,
A008415,2021-10-31,Tarjeta,Convenio,Metropolitana,3558648,36,420000,0.2607,15,783,2026289,90,2023-03-25
A008416,2022-07-23,Consumo,Sucursal,Biobío,1032612,18,478542,0.136,27,860,503280,0,
A008417,2022-08-23,Consumo,Convenio,Otras,2411671,18,420000,0.3731,72,757,385403,0,
A008418,2021-10-05,Automotriz,Sucursal,Otras,1836982,36,420000,0.1363,54,818,391088,0,
A008419,2021-07-08,Tarjeta,Sucursal,Metropolitana,1537290,12,558583,0.2509,25,767,1078838,0,
A008420,2021-02-21,Consumo,Digital,Metropolitana,2042586,24,472643,0.1958,12,795,1683781,0,
A008421,2021-09-08,Tarjeta,Convenio,Otras,2726699,18,586187,0.3132,12,795,2297533,90,2022-07-05
A008422,2021-07-19,Consumo,Digital,Otras,5068388,12,700287,0.7306,34,629,2987867,0,
A008423,2022-04-28,Microempresa,Digital,Valparaíso,3851538,12,558790,0.6647,10,607,3559856,173,2022-12-24
A008424,2021-01-24,Tarjeta,Sucursal,Valparaíso,3196999,60,824158,0.0745,17,829,833031,0,
A008425,2021-02-10,Tarjeta,Convenio,Otras,1175889,12,439443,0.2434,4,744,794684,0,
A008426,2023-06-22,Automotriz,Digital,Valparaíso,3737373,12,626579,0.578,26,601,2139972,90,2023-10-20
A008427,2021-09-22,Consumo,Digital,Otras,2608697,60,420000,0.1139,32,823,1642406,0,
A008428,2022-12-06,Automotriz,Convenio,Metropolitana,1582291,48,637593,0.0604,62,950,291958,0,
A008429,2021-06-28,Tarjeta,Sucursal,Metropolitana,2839045,18,865807,0.2157,23,827,1330903,0,
A008430,2022-12-27,Consumo,Convenio,Metropolitana,1037664,36,584308,0.0524,11,891,448544,0,
A008431,2023-01-03,Automotriz,Sucursal,Biobío,2672484,24,1086382,0.1134,17,891,1078398,0,
A008432,2021-07-20,Tarjeta,Sucursal,Metropolitana,10095782,48,1134899,0.2237,18,807,4610806,73,
A008433,2022-01-17,Tarjeta,Digital,Metropolitana,5081570,24,648522,0.3479,13,714,1447369,0,
A008434,2022-03-03,Tarjeta,Sucursal,Metropolitana,2444262,36,420000,0.1893,46,853,2178115,323,2023-11-23
A008435,2022-02-20,Consumo,Digital,Metropolitana,3850064,36,544372,0.2156,7,744,2507098,0,
A008436,2021-03-05,Automotriz,Convenio,Otras,2020133,24,420000,0.2374,30,752,531345,0,
A008437,2022-06-27,Tarjeta,Sucursal,Metropolitana,2359296,18,1448004,0.1077,6,905,1141064,0,
A008438,2022-09-21,Consumo,Sucursal,Metropolitana,2698819,48,806276,0.0802,48,897,397954,0,
A008439,2021-03-05,Microempresa,Convenio,Biobío,1416897,48,420000,0.0805,17,786,490264,0,
A008440,2022-03-16,Tarjeta,Digital,Otras,635368,18,527663,0.0814,38,902,220062,83,
A008441,2022-08-04,Tarjeta,Digital,Metropolitana,9656727,36,1644694,0.1923,52,846,7690841,90,2023-01-31
A008442,2023-03-02,Automotriz,Sucursal,Metropolitana,1451650,60,526300,0.0552,19,915,625412,16,
A008443,2022-09-17,Consumo,Sucursal,Metropolitana,5075412,18,671693,0.451,32,788,3628428,0,
A008444,2021-12-20,Consumo,Sucursal,Otras,638863,24,420000,0.0728,20,892,227660,0,
A008445,2022-11-08,Tarjeta,Convenio,Otras,3161552,60,641452,0.0994,12,826,1247160,0,
A008446,2022-02-01,Tarjeta,Convenio,Metropolitana,1080508,36,420000,0.0808,28,881,536537,0,
A008447,2021-01-05,Consumo,Digital,Metropolitana,3683702,48,420000,0.2112,8,790,2330815,157,2021-12-01
A008448,2022-07-07,Consumo,Sucursal,Otras,1437907,48,420000,0.0844,36,841,1211872,0,
A008449,2021-11-24,Microempresa,Sucursal,Metropolitana,885333,48,568170,0.0386,15,845,111598,0,
A008450,2021-07-01,Microempresa,Convenio,Metropolitana,14353267,36,1643235,0.2574,27,898,10239803,0,
A008451,2021-07-19,Consumo,Sucursal,Otras,1908815,24,538964,0.1625,32,855,1528847,0,
A008452,2022-06-30,Consumo,Convenio,Metropolitana,2139008,48,575085,0.0869,48,947,1750274,54,
A008453,2021-12-19,Consumo,Digital,Otras,847343,24,420000,0.0952,53,822,433303,0,
A008454,2022-05-18,Consumo,Digital,Metropolitana,2947997,18,690461,0.2741,50,842,1820419,8,
A008455,2022-05-30,Automotriz,Digital,Metropolitana,6463121,24,945834,0.327,84,898,1017949,0,
A008456,2021-07-02,Tarjeta,Sucursal,Otras,1786669,18,1189736,0.0957,89,950,767565,0,
A008457,2021-11-26,Automotriz,Convenio,Otras,6495936,18,900858,0.4433,29,766,5243018,0,
A008458,2021-03-03,Microempresa,Digital,Otras,3961472,24,936183,0.2131,32,870,2471804,0,
A008459,2021-09-22,Consumo,Digital,Metropolitana,1889959,18,420000,0.2805,23,752,1526740,0,
A008460,2022-03-14,Tarjeta,Digital,Biobío,7728568,24,1220975,0.3154,29,782,3050808,0,
A008461,2021-03-23,Tarjeta,Convenio,Metropolitana,3647817,18,420000,0.5404,16,596,3122593,90,2022-04-17
A008462,2021-03-30,Automotriz,Sucursal,Valparaíso,4369029,12,665683,0.5963,21,689,2252295,0,
A008463,2022-05-11,Tarjeta,Digital,Metropolitana,2691074,36,881884,0.0964,38,865,328893,0,
A008464,2021-07-06,Microempresa,Sucursal,Metropolitana,8712943,24,1218251,0.3199,45,897,3042716,0,
A008465,2023-06-08,Tarjeta,Sucursal,Metropolitana,3234108,36,420000,0.2465,32,768,1758023,0,
A008466,2022-12-18,Consumo,Digital,Otras,1097690,24,653017,0.0781,68,904,115311,0,
A008467,2021-06-05,Microempresa,Digital,Biobío,2882069,24,420000,0.344,12,729,1594922,0,
A008468,2021-05-28,Consumo,Sucursal,Metropolitana,7833178,24,1140201,0.3176,27,809,6645964,21,
A008469,2021-02-16,Consumo,Sucursal,Otras,1383011,60,420000,0.0642,19,890,455198,0,
A008470,2021-10-22,Consumo,Sucursal,Valparaíso,2794887,24,508800,0.248,32,833,538476,0,
A008471,2022-08-29,Consumo,Sucursal,Metropolitana,7656469,24,941109,0.3625,17,797,5081184,12,
A008472,2022-10-09,Tarjeta,Digital,Metropolitana,3673194,36,779460,0.1506,28,820,2922761,0,
A008473,2022-06-26,Automotriz,Sucursal,Valparaíso,4906463,36,2567249,0.0596,22,942,2854102,0,
A008474,2021-12-14,Consumo,Sucursal,Metropolitana,5871578,60,871276,0.1205,15,849,4356664,71,
A008475,2022-07-16,Tarjeta,Convenio,Metropolitana,2771026,36,800575,0.1075,30,923,474780,0,
A008476,2021-11-21,Consumo,Digital,Metropolitana,3011455,36,725566,0.1294,19,784,550235,0,
A008477,2022-06-09,Tarjeta,Sucursal,Valparaíso,4449131,60,798309,0.1116,1,831,1177220,0,
A008478,2021-12-12,Consumo,Convenio,Metropolitana,7955442,36,1040953,0.2363,19,832,1284659,0,
A008479,2022-05-04,Consumo,Digital,Metropolitana,1652330,18,656711,0.1667,17,835,319103,0,
A008480,2022-07-05,Consumo,Sucursal,Metropolitana,5215287,48,1149866,0.1048,104,950,2330684,0,
A008481,2022-09-04,Consumo,Digital,Metropolitana,3840286,48,1180753,0.0794,36,875,2920812,0,
A008482,2023-03-19,Consumo,Convenio,Metropolitana,3933096,36,834431,0.1485,31,882,998113,0,
A008483,2022-07-06,Consumo,Digital,Otras,1164097,48,545452,0.0517,51,882,836895,0,
A008484,2022-10-02,Tarjeta,Sucursal,Metropolitana,3612351,12,618204,0.5324,23,615,2936371,354,2023-07-29
A008485,2022-08-18,Microempresa,Digital,Metropolitana,3059126,12,780297,0.3585,27,806,2092098,0,
A008486,2021-02-06,Consumo,Sucursal,Metropolitana,3399840,48,1330425,0.0632,45,950,2260777,0,
A008487,2022-09-22,Automotriz,Sucursal,Metropolitana,2539424,36,609172,0.1392,21,822,1943698,0,
A008488,2022-12-08,Consumo,Digital,Biobío,3239379,48,460773,0.1784,54,823,2953707,114,2023-06-06
A008489,2021-09-30,Consumo,Sucursal,Biobío,1114836,12,572204,0.1781,17,782,326311,0,
A008490,2023-03-01,Tarjeta,Sucursal,Valparaíso,3760437,36,420000,0.287,25,711,1272603,0,
A008491,2023-01-07,Automotriz,Digital,Metropolitana,3618665,24,1387698,0.1186,75,941,2720538,0,
A008492,2023-01-18,Consumo,Sucursal,Otras,1818988,24,537049,0.1676,10,845,1208758,88,
A008493,2022-08-11,Consumo,Sucursal,Metropolitana,2054440,48,420000,0.1141,23,829,1703380,0,
A008494,2022-12-27,Automotriz,Digital,Metropolitana,2754971,24,478773,0.2648,63,802,295683,0,
A008495,2023-01-04,Tarjeta,Digital,Metropolitana,1834329,24,724750,0.1224,21,791,829273,0,
A008496,2022-03-07,Automotriz,Sucursal,Biobío,5714144,36,1648605,0.1127,15,891,1331051,0,
A008497,2023-03-01,Microempresa,Digital,Valparaíso,2999423,36,647206,0.1407,37,892,641175,49,
A008498,2021-11-02,Consumo,Digital,Metropolitana,4581140,24,705946,0.2913,15,775,1732107,44,
A008499,2023-06-11,Tarjeta,Convenio,Metropolitana,1053274,48,487085,0.0481,29,863,573415,44,
A008500,2022-10-22,Consumo,Sucursal,Biobío,3082844,48,734988,0.0965,23,857,924481,0,
A008501,2021-02-28,Consumo,Digital,Biobío,1778995,12,488839,0.3407,5,661,559917,0,
A008502,2021-03-27,Consumo,Digital,Metropolitana,4580223,24,838933,0.2423,19,831,3246192,74,
A008503,2021-05-31,Tarjeta,Sucursal,Biobío,10398831,12,1304520,0.7282,57,646,7646395,0,
A008504,2022-05-20,Consumo,Convenio,Otras,2608207,48,991036,0.0594,45,950,1148263,0,
A008505,2022-03-26,Consumo,Digital,Metropolitana,8418857,36,1042584,0.2647,24,802,4345415,0,
A008506,2021-10-22,Consumo,Digital,Valparaíso,5998606,60,1148164,0.0941,11,873,3699549,0,
A008507,2021-08-07,Tarjeta,Sucursal,Metropolitana,1440128,36,420000,0.1028,45,827,833376,0,
A008508,2022-02-01,Tarjeta,Convenio,Metropolitana,4694957,12,834497,0.5412,56,728,3413370,0,
A008509,2022-07-12,Microempresa,Sucursal,Valparaíso,8697646,24,985548,0.4111,42,782,6887849,0,
A008510,2022-10-13,Consumo,Digital,Valparaíso,12991220,48,1488712,0.2143,7,801,6325101,0,
A008511,2022-04-30,Microempresa,Sucursal,Otras,11059621,36,1365667,0.2706,23,861,8509105,0,
A008512,2022-09-17,Automotriz,Sucursal,Biobío,2747141,12,636155,0.4103,15,727,2049164,0,
A008513,2022-12-17,Automotriz,Digital,Metropolitana,6056799,36,692514,0.2646,17,767,4255629,0,
A008514,2023-04-13,Consumo,Sucursal,Valparaíso,1790899,36,817206,0.0668,26,926,611846,0,
A008515,2021-10-22,Consumo,Convenio,Otras,1789582,36,473774,0.1242,74,950,523308,0,
A008516,2021-12-20,Consumo,Sucursal,Metropolitana,1556976,36,538215,0.087,52,895,1315559,0,
A008517,2022-07-13,Automotriz,Convenio,Metropolitana,1788385,36,459076,0.1225,21,819,1383175,0,
A008518,2023-02-09,Consumo,Sucursal,Metropolitana,4497637,24,570139,0.375,19,756,455726,0,
A008519,2021-10-07,Tarjeta,Sucursal,Metropolitana,1499751,24,420000,0.1692,30,784,747076,0,
A008520,2022-02-15,Consumo,Convenio,Otras,1453081,36,1137877,0.0395,63,950,460630,0,
A008521,2021-12-08,Consumo,Sucursal,Otras,3345362,36,431413,0.2621,36,757,507099,56,
A008522,2023-04-10,Automotriz,Digital,Otras,1254261,36,420000,0.0977,28,783,785016,120,2024-04-04
A008523,2021-03-07,Tarjeta,Sucursal,Otras,8016445,18,1021078,0.526,26,711,1253001,0,
A008524,2022-03-31,Tarjeta,Sucursal,Valparaíso,1982984,12,449233,0.4327,33,680,990066,0,
A008525,2023-03-31,Microempresa,Convenio,Metropolitana,3783269,18,435745,0.5727,26,652,2766544,0,
A008526,2021-11-01,Tarjeta,Digital,Valparaíso,735779,60,420000,0.0339,36,890,568919,0,
A008527,2022-06-09,Automotriz,Sucursal,Valparaíso,1681733,48,420000,0.0911,38,950,1102471,0,
A008528,2023-01-29,Consumo,Sucursal,Metropolitana,3989379,48,790927,0.1143,34,841,3131509,0,
A008529,2022-04-06,Consumo,Sucursal,Valparaíso,1495504,48,1030074,0.0346,18,864,1220977,0,
A008530,2022-07-13,Tarjeta,Convenio,Biobío,2905344,24,654751,0.2212,13,765,2380391,0,
A008531,2021-04-30,Consumo,Convenio,Otras,1048768,60,596897,0.0317,23,917,556013,0,
A008532,2021-02-13,Consumo,Digital,Valparaíso,2026688,36,900946,0.068,21,854,1209033,192,2021-07-13
A008533,2021-02-06,Consumo,Convenio,Biobío,5417161,48,670236,0.194,5,820,937649,0,
A008534,2022-05-23,Tarjeta,Sucursal,Metropolitana,6901992,18,962996,0.476,53,810,6618445,171,2023-01-18
A008535,2022-03-27,Consumo,Sucursal,Valparaíso,674081,48,420000,0.0401,46,895,82222,0,
A008536,2023-05-12,Consumo,Digital,Metropolitana,3691871,48,751344,0.1159,13,796,2659522,0,
A008537,2023-01-14,Tarjeta,Digital,Otras,2655307,12,581585,0.4226,42,763,1867768,374,2023-07-13
A008538,2021-09-16,Automotriz,Digital,Otras,5027537,18,583391,0.5157,36,693,1436496,0,
A008539,2021-12-21,Tarjeta,Digital,Metropolitana,3744653,36,420000,0.2805,23,735,2594431,3,
A008540,2022-05-19,Tarjeta,Digital,Metropolitana,3455215,36,420000,0.2711,56,815,425997,0,
A008541,2022-12-26,Automotriz,Convenio,Biobío,3632736,48,420000,0.1991,50,853,1442747,0,
A008542,2021-11-25,Tarjeta,Sucursal,Valparaíso,986561,12,539981,0.1684,31,773,196008,0,
A008543,2022-12-03,Automotriz,Digital,Valparaíso,1521377,24,420000,0.1612,31,791,832955,0,
A008544,2023-01-05,Consumo,Convenio,Metropolitana,2248692,36,450153,0.1589,38,826,1843043,0,
A008545,2021-10-10,Consumo,Digital,Metropolitana,6542738,48,960999,0.1527,23,854,3570272,0,
A008546,2022-01-17,Microempresa,Digital,Valparaíso,2493705,36,978298,0.0845,13,950,668359,0,
A008547,2022-03-14,Microempresa,Sucursal,Metropolitana,2966687,24,420000,0.334,13,725,1935343,10,
A008548,2021-09-14,Consumo,Convenio,Metropolitana,2517403,60,598083,0.0817,48,927,2138557,0,
A008549,2021-11-30,Consumo,Digital,Biobío,2268151,48,420000,0.133,44,834,697746,48,
A008550,2022-10-19,Microempresa,Digital,Metropolitana,4714023,48,557149,0.2103,19,780,801393,0,
A008551,2023-05-07,Consumo,Digital,Metropolitana,1181789,48,420000,0.0711,13,857,228883,0,
A008552,2021-01-17,Tarjeta,Digital,Otras,4911717,36,931765,0.1726,9,804,3843515,0,
A008553,2021-02-17,Consumo,Digital,Otras,1729100,36,420000,0.1328,24,835,785468,73,
A008554,2022-10-30,Consumo,Sucursal,Metropolitana,1950419,48,420000,0.1107,10,771,1372954,85,
A008555,2021-09-22,Automotriz,Sucursal,Biobío,1422734,60,424605,0.0611,22,853,461253,0,
A008556,2021-10-12,Automotriz,Sucursal,Metropolitana,4331259,18,506283,0.5484,26,619,2752542,95,2023-01-05
A008557,2022-07-20,Consumo,Sucursal,Otras,1038562,36,420000,0.0776,24,866,541669,0,
A008558,2021-08-22,Automotriz,Digital,Biobío,2741407,24,893038,0.1405,63,950,1086995,0,
A008559,2023-03-25,Tarjeta,Convenio,Metropolitana,4405020,60,1045979,0.0837,27,814,1896397,0,
A008560,2021-05-23,Consumo,Convenio,Otras,4341814,36,1315251,0.1028,24,885,1441269,24,
A008561,2021-01-06,Consumo,Convenio,Otras,4856968,48,942539,0.1234,29,911,3843057,0,
A008562,2023-01-13,Consumo,Digital,Otras,6806233,60,1083579,0.1193,46,950,1759228,79,
A008563,2023-03-05,Tarjeta,Sucursal,Otras,2597895,48,456512,0.1396,24,852,1278665,0,
A008564,2022-02-11,Microempresa,Convenio,Valparaíso,2291652,24,635916,0.1667,23,900,271234,0,
A008565,2022-01-21,Consumo,Digital,Otras,1490897,24,607842,0.1118,31,846,352026,0,
A008566,2022-09-29,Consumo,Digital,Otras,4118206,48,853447,0.1096,45,923,2124226,41,
A008567,2023-01-04,Tarjeta,Digital,Valparaíso,4213631,24,796587,0.2497,29,708,2681196,0,
A008568,2022-10-25,Consumo,Sucursal,Metropolitana,3847600,24,871638,0.2088,11,848,3102122,0,
A008569,2022-10-02,Consumo,Sucursal,Otras,4095021,36,482314,0.2759,41,737,3098267,0,
A008570,2021-03-03,Automotriz,Sucursal,Metropolitana,5266665,36,825589,0.1884,26,800,2202591,0,
A008571,2021-04-29,Tarjeta,Sucursal,Metropolitana,5777404,36,993858,0.1757,64,896,913153,0,
A008572,2023-06-08,Tarjeta,Sucursal,Otras,2940844,24,1000533,0.1484,37,862,404595,0,
A008573,2022-02-26,Tarjeta,Sucursal,Metropolitana,576558,36,420000,0.0435,22,856,180459,0,
A008574,2021-05-31,Consumo,Convenio,Otras,6510186,24,817566,0.3745,2,646,2150997,0,
A008575,2022-05-22,Automotriz,Sucursal,Otras,3931022,24,700894,0.2843,47,893,1327615,0,
A008576,2021-03-16,Microempresa,Sucursal,Valparaíso,3164434,48,420000,0.1774,37,874,3069441,153,2021-05-15
A008577,2023-01-25,Consumo,Digital,Metropolitana,3298509,60,420000,0.1564,18,814,2031241,0,
A008578,2022-06-24,Microempresa,Convenio,Metropolitana,2044141,48,764375,0.0618,11,818,225293,0,
A008579,2023-03-17,Microempresa,Sucursal,Valparaíso,3689936,48,874623,0.1056,20,924,1820218,0,
A008580,2021-07-27,Tarjeta,Convenio,Metropolitana,4405968,36,784871,0.1871,13,802,2470010,0,
A008581,2021-09-12,Consumo,Sucursal,Biobío,1058544,36,453909,0.0699,15,919,722757,0,
A008582,2021-03-22,Consumo,Sucursal,Biobío,2409899,60,737619,0.0585,52,907,471724,0,
A008583,2021-09-21,Tarjeta,Sucursal,Valparaíso,2600903,60,420000,0.1231,55,899,356351,0,
A008584,2021-11-17,Automotriz,Sucursal,Otras,4472578,60,698047,0.1288,40,909,2014352,0,
A008585,2022-09-19,Consumo,Convenio,Metropolitana,3239895,18,972647,0.1991,27,926,434253,0,
A008586,2023-02-15,Tarjeta,Convenio,Metropolitana,6829100,48,1410805,0.1197,44,900,2793804,49,
A008587,2023-06-02,Tarjeta,Digital,Otras,3596688,36,883542,0.1309,9,842,1346394,0,
A008588,2021-01-25,Tarjeta,Convenio,Metropolitana,5274709,48,781130,0.1678,21,836,2486108,14,
A008589,2023-02-07,Tarjeta,Convenio,Otras,4207531,48,474564,0.2011,40,812,869380,0,
A008590,2022-02-25,Tarjeta,Sucursal,Metropolitana,5612450,18,1203364,0.3109,34,837,1789545,0,
A008591,2022-12-19,Tarjeta,Sucursal,Valparaíso,5093400,24,669836,0.3754,70,790,2111583,0,
A008592,2022-07-18,Microempresa,Digital,Biobío,6300633,36,816477,0.2421,5,767,4106388,0,
A008593,2021-03-12,Tarjeta,Convenio,Valparaíso,1913243,36,697711,0.0845,13,823,1478646,0,
A008594,2022-06-01,Consumo,Sucursal,Otras,2644297,36,420000,0.2128,63,874,2428357,90,2022-12-28
A008595,2022-11-30,Tarjeta,Sucursal,Valparaíso,2614544,36,420000,0.1911,34,819,1121333,0,
A008596,2022-02-18,Consumo,Sucursal,Metropolitana,3053919,36,617563,0.1571,25,866,2884178,136,2022-04-19
A008597,2022-02-28,Consumo,Digital,Metropolitana,2887236,60,420000,0.1251,55,923,1997012,0,
A008598,2021-12-19,Automotriz,Digital,Biobío,2442945,36,420000,0.1768,45,820,1429499,0,
A008599,2021-06-29,Consumo,Sucursal,Otras,1247288,60,420000,0.0584,37,887,343686,0,
A008600,2022-11-11,Microempresa,Digital,Valparaíso,7210422,18,1073061,0.4203,15,788,5758772,66,
A008601,2021-04-13,Consumo,Digital,Otras,986985,12,711103,0.1247,27,885,807510,0,
A008602,2021-07-29,Automotriz,Digital,Otras,795123,24,420000,0.0957,19,865,609657,0,
A008603,2022-01-07,Consumo,Convenio,Metropolitana,6974677,24,1371120,0.2461,22,868,3176055,0,
A008604,2021-06-26,Consumo,Digital,Otras,2445523,60,813752,0.0575,27,900,456521,0,
A008605,2021-12-09,Automotriz,Convenio,Metropolitana,3427907,36,450909,0.2279,23,783,2854891,0,
A008606,2022-04-16,Consumo,Sucursal,Biobío,9006062,36,1278660,0.2352,17,839,2011934,0,
A008607,2023-06-17,Tarjeta,Sucursal,Metropolitana,2036981,60,580216,0.0687,26,847,1211189,0,
A008608,2023-01-05,Automotriz,Digital,Metropolitana,4122615,36,603688,0.2152,17,799,871887,22,
A008609,2021-02-05,Consumo,Digital,Metropolitana,8063838,36,2062204,0.1277,17,879,2024130,0,
A008610,2022-05-18,Consumo,Convenio,Otras,5369865,36,1780062,0.0959,79,950,4476099,0,
A008611,2022-05-15,Microempresa,Digital,Biobío,1848282,24,958541,0.0954,35,902,707661,84,
A008612,2023-02-10,Consumo,Sucursal,Otras,2978315,24,618642,0.2322,27,836,2466028,0,
A008613,2021-03-17,Consumo,Digital,Metropolitana,1993192,36,530084,0.1241,36,860,1111015,0,
A008614,2023-06-18,Consumo,Digital,Otras,2493174,36,477008,0.1602,18,764,1152454,0,
A008615,2021-05-30,Consumo,Digital,Biobío,2649191,60,420000,0.1203,70,879,1793291,0,
A008616,2021-07-21,Tarjeta,Sucursal,Metropolitana,3372117,48,420000,0.1889,20,791,2892375,90,2021-10-19
A008617,2021-03-07,Tarjeta,Digital,Otras,2261450,36,420000,0.1772,3,734,1444242,0,
A008618,2023-05-12,Consumo,Digital,Metropolitana,7179252,24,1103274,0.3077,37,846,903629,0,
A008619,2021-06-07,Tarjeta,Convenio,Otras,2549140,48,741485,0.0817,54,899,2257874,153,2022-02-02
A008620,2022-01-05,Consumo,Convenio,Biobío,6807684,24,1064847,0.3127,18,822,5259488,0,
A008621,2023-03-13,Tarjeta,Digital,Metropolitana,4516424,18,709043,0.3851,35,762,3016758,90,2024-01-07
A008622,2023-05-20,Microempresa,Sucursal,Otras,4468702,24,1174852,0.1901,18,891,935179,0,
A008623,2021-11-26,Consumo,Sucursal,Metropolitana,5131490,48,678531,0.1697,54,944,580297,18,
A008624,2022-12-08,Consumo,Sucursal,Otras,3273533,48,420000,0.1977,35,796,973037,0,
A008625,2022-07-08,Consumo,Sucursal,Biobío,1999221,36,425192,0.1388,53,857,245231,27,
A008626,2021-01-09,Consumo,Sucursal,Metropolitana,6699881,36,1107660,0.2007,28,790,779819,0,
A008627,2022-11-08,Automotriz,Convenio,Metropolitana,1869023,24,420000,0.2198,19,763,1510156,0,
A008628,2022-06-05,Tarjeta,Digital,Biobío,12044741,36,1936469,0.1908,20,921,3338621,0,
A008629,2021-02-24,Consumo,Convenio,Metropolitana,4844765,24,611920,0.3666,14,804,4534230,90,2021-07-24
A008630,2022-11-10,Microempresa,Convenio,Valparaíso,1201084,12,434480,0.2607,5,710,267643,0,
